"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RED_IZO";"IČO";"Zřizovatel";"Území";"ORP";"Plný název";"Zkrácený název";"Ulice";"č.p.";"č.or.";"č.obce";"PSČ";"Místo";"Telefon";"Fax";"Email 1";"Email 2";"WWW";"Ředitel";"IZO";"Typ";"Druh/typ";"Ulice";"č.p.";"č.or.";"č.obce";"PSČ";"Místo";"Kapacita"
"600025811";"70843082";"7";"CZ0626";"6219";"Mateřská škola, Základní škola a Střední škola Vyškov, příspěvková organizace";"MŠ, ZŠ, SŠ a DD";"Sídliště Osvobození";"681";"55";"Dědice";"68201";"Vyškov";"517 348 909";"517 348 909";"specsvyskov@quick.cz";"";"";"Mgr. Olga Gabrielová";"181024888";"C00";"Střední škola";"Sídliště Osvobození";"681";"55";"Dědice";"68201";"Vyškov";"206"
"600025811";"70843082";"7";"CZ0626";"6219";"Mateřská škola, Základní škola a Střední škola Vyškov, příspěvková organizace";"MŠ, ZŠ, SŠ a DD";"Sídliště Osvobození";"681";"55";"Dědice";"68201";"Vyškov";"517 348 909";"517 348 909";"specsvyskov@quick.cz";"";"";"Mgr. Olga Gabrielová";"110005210";"G21";"Školní družina";"Sídliště Osvobození";"681";"55";"Dědice";"68201";"Vyškov";"20"
"600025811";"70843082";"7";"CZ0626";"6219";"Mateřská škola, Základní škola a Střední škola Vyškov, příspěvková organizace";"MŠ, ZŠ, SŠ a DD";"Sídliště Osvobození";"681";"55";"Dědice";"68201";"Vyškov";"517 348 909";"517 348 909";"specsvyskov@quick.cz";"";"";"Mgr. Olga Gabrielová";"110551044";"L11";"Školní jídelna";"Revoluční";"103";"14";"Dědice";"68201";"Vyškov";"220"
"600025811";"70843082";"7";"CZ0626";"6219";"Mateřská škola, Základní škola a Střední škola Vyškov, příspěvková organizace";"MŠ, ZŠ, SŠ a DD";"Sídliště Osvobození";"681";"55";"Dědice";"68201";"Vyškov";"517 348 909";"517 348 909";"specsvyskov@quick.cz";"";"";"Mgr. Olga Gabrielová";"150077165";"L13";"Školní jídelna - výdejna";"Sídliště Osvobození";"681";"55";"Dědice";"68201";"Vyškov";"80"
"600025896";"67011748";"7";"CZ0627";"6220";"Mateřská škola, Základní škola a Praktická škola Znojmo, příspěvková organizace";"MŠ, ZŠ a Praktická škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"515 222 728";"515 222 728";"sps.znojmo@zn.orgman.cz";"";"";"Mgr. Ludmila Falcová";"110550013";"A00";"Mateřská škola";"MUDr. Jana Janského";"2675";"11";"Znojmo";"66902";"Znojmo";"50"
"600025896";"67011748";"7";"CZ0627";"6220";"Mateřská škola, Základní škola a Praktická škola Znojmo, příspěvková organizace";"MŠ, ZŠ a Praktická škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"515 222 728";"515 222 728";"sps.znojmo@zn.orgman.cz";"";"";"Mgr. Ludmila Falcová";"103279717";"B00";"Základní škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"297"
"600025896";"67011748";"7";"CZ0627";"6220";"Mateřská škola, Základní škola a Praktická škola Znojmo, příspěvková organizace";"MŠ, ZŠ a Praktická škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"515 222 728";"515 222 728";"sps.znojmo@zn.orgman.cz";"";"";"Mgr. Ludmila Falcová";"110005007";"C00";"Střední škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"40"
"600025896";"67011748";"7";"CZ0627";"6220";"Mateřská škola, Základní škola a Praktická škola Znojmo, příspěvková organizace";"MŠ, ZŠ a Praktická škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"515 222 728";"515 222 728";"sps.znojmo@zn.orgman.cz";"";"";"Mgr. Ludmila Falcová";"110004990";"G21";"Školní družina";"Jezuitské náměstí";"171";"1";"Znojmo";"66902";"Znojmo";"65"
"600025896";"67011748";"7";"CZ0627";"6220";"Mateřská škola, Základní škola a Praktická škola Znojmo, příspěvková organizace";"MŠ, ZŠ a Praktická škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"515 222 728";"515 222 728";"sps.znojmo@zn.orgman.cz";"";"";"Mgr. Ludmila Falcová";"150019335";"G22";"Školní klub";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"25"
"600025896";"67011748";"7";"CZ0627";"6220";"Mateřská škola, Základní škola a Praktická škola Znojmo, příspěvková organizace";"MŠ, ZŠ a Praktická škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"515 222 728";"515 222 728";"sps.znojmo@zn.orgman.cz";"";"";"Mgr. Ludmila Falcová";"110004981";"H21";"Internát";"Veselá";"144";"8";"Znojmo";"66902";"Znojmo";"52"
"600025896";"67011748";"7";"CZ0627";"6220";"Mateřská škola, Základní škola a Praktická škola Znojmo, příspěvková organizace";"MŠ, ZŠ a Praktická škola";"Horní Česká";"247";"15";"Znojmo";"66902";"Znojmo";"515 222 728";"515 222 728";"sps.znojmo@zn.orgman.cz";"";"";"Mgr. Ludmila Falcová";"110005023";"L11";"Školní jídelna";"Veselá";"144";"8";"Znojmo";"66902";"Znojmo";"280"
"600025951";"70831432";"7";"CZ0615";"6114";"Základní škola a Praktická škola Velké Meziříčí";"Základní škola a Praktická škola";"Poštovní";"1663";"3";"Velké Meziříčí";"59401";"Velké Meziříčí";"566 522 828;605";"561 207 040";"spec.skola@mybox.cz";"info@zsspecialnivm.cz";"www.zsspecialnivm.cz";"Mgr. Josef Prokop";"102943427";"B00";"Základní škola";"Poštovní";"1663";"3";"Velké Meziříčí";"59401";"Velké Meziříčí";"66"
"600025951";"70831432";"7";"CZ0615";"6114";"Základní škola a Praktická škola Velké Meziříčí";"Základní škola a Praktická škola";"Poštovní";"1663";"3";"Velké Meziříčí";"59401";"Velké Meziříčí";"566 522 828;605";"561 207 040";"spec.skola@mybox.cz";"info@zsspecialnivm.cz";"www.zsspecialnivm.cz";"Mgr. Josef Prokop";"150028393";"C00";"Střední škola";"Zámek";"1";"";"Křižanov";"59451";"Křižanov";"24"
"600025951";"70831432";"7";"CZ0615";"6114";"Základní škola a Praktická škola Velké Meziříčí";"Základní škola a Praktická škola";"Poštovní";"1663";"3";"Velké Meziříčí";"59401";"Velké Meziříčí";"566 522 828;605";"561 207 040";"spec.skola@mybox.cz";"info@zsspecialnivm.cz";"www.zsspecialnivm.cz";"Mgr. Josef Prokop";"110005155";"G21";"Školní družina";"Poštovní";"1663";"3";"Velké Meziříčí";"59401";"Velké Meziříčí";"15"
"600025985";"48897574";"1";"CZ0615";"6114";"Základní škola a Střední škola Březejc, Sviny 13";"Základní škola a Střední škola Březejc";"";"13";"";"Sviny";"59401";"Sviny";"566 521 516";"566 521 072";"skola.brezejc@seznam.cz";"";"http://www.skoly-brezejc.cz";"PaedDr. Blanka Klapalová";"110023773";"B00";"Základní škola";"";"13";"";"Sviny";"59401";"Sviny";"25"
"600025985";"48897574";"1";"CZ0615";"6114";"Základní škola a Střední škola Březejc, Sviny 13";"Základní škola a Střední škola Březejc";"";"13";"";"Sviny";"59401";"Sviny";"566 521 516";"566 521 072";"skola.brezejc@seznam.cz";"";"http://www.skoly-brezejc.cz";"PaedDr. Blanka Klapalová";"110023765";"C00";"Střední škola";"";"13";"";"Sviny";"59401";"Sviny";"25"
"600025985";"48897574";"1";"CZ0615";"6114";"Základní škola a Střední škola Březejc, Sviny 13";"Základní škola a Střední škola Březejc";"";"13";"";"Sviny";"59401";"Sviny";"566 521 516";"566 521 072";"skola.brezejc@seznam.cz";"";"http://www.skoly-brezejc.cz";"PaedDr. Blanka Klapalová";"151035563";"K20";"Speciálně pedagogické centrum";"U Tržiště";"2191";"3";"Velké Meziříčí";"59401";"Velké Meziříčí";"150"
"600026230";"63024616";"7";"CZ0813";"8111";"Střední škola, Základní škola a Mateřská škola, Karviná, příspěvková organizace";"Střední škola, Základní škola a MŠ";"Komenského";"614";"2";"Nové Město";"73506";"Karviná";"596 311 289";"596 311 289";"zvs.karvina@seznam.cz";"";"";"Mgr. Marie Filipcová";"110300297";"A00";"Mateřská škola";"Vydmuchov";"399";"5";"Ráj";"73401";"Karviná";"24"
"600026230";"63024616";"7";"CZ0813";"8111";"Střední škola, Základní škola a Mateřská škola, Karviná, příspěvková organizace";"Střední škola, Základní škola a MŠ";"Komenského";"614";"2";"Nové Město";"73506";"Karviná";"596 311 289";"596 311 289";"zvs.karvina@seznam.cz";"";"";"Mgr. Marie Filipcová";"102168181";"B00";"Základní škola";"Komenského";"614";"2";"Nové Město";"73506";"Karviná";"303"
"600026230";"63024616";"7";"CZ0813";"8111";"Střední škola, Základní škola a Mateřská škola, Karviná, příspěvková organizace";"Střední škola, Základní škola a MŠ";"Komenského";"614";"2";"Nové Město";"73506";"Karviná";"596 311 289";"596 311 289";"zvs.karvina@seznam.cz";"";"";"Mgr. Marie Filipcová";"181017067";"C00";"Střední škola";"Vydmuchov";"1835";"10";"Fryštát";"73301";"Karviná";"36"
"600026230";"63024616";"7";"CZ0813";"8111";"Střední škola, Základní škola a Mateřská škola, Karviná, příspěvková organizace";"Střední škola, Základní škola a MŠ";"Komenského";"614";"2";"Nové Město";"73506";"Karviná";"596 311 289";"596 311 289";"zvs.karvina@seznam.cz";"";"";"Mgr. Marie Filipcová";"150007370";"G21";"Školní družina";"Komenského";"614";"2";"Nové Město";"73506";"Karviná";"93"
"600026230";"63024616";"7";"CZ0813";"8111";"Střední škola, Základní škola a Mateřská škola, Karviná, příspěvková organizace";"Střední škola, Základní škola a MŠ";"Komenského";"614";"2";"Nové Město";"73506";"Karviná";"596 311 289";"596 311 289";"zvs.karvina@seznam.cz";"";"";"Mgr. Marie Filipcová";"174101091";"K20";"Speciálně pedagogické centrum";"Komenského";"614";"2";"Nové Město";"73506";"Karviná";"850"
"600026337";"13644297";"7";"CZ0813";"8108";"Střední škola a Základní škola, Havířov-Šumbark, příspěvková organizace";"Střední škola a Základní škola";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"596 809 111";"596 809 116";"skolni@ssras-havirov.cz";"";"http://www.ssras-havirov.cz";"Mgr. Vojtěch Kolařík";"847895";"B00";"Základní škola";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"300"
"600026337";"13644297";"7";"CZ0813";"8108";"Střední škola a Základní škola, Havířov-Šumbark, příspěvková organizace";"Střední škola a Základní škola";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"596 809 111";"596 809 116";"skolni@ssras-havirov.cz";"";"http://www.ssras-havirov.cz";"Mgr. Vojtěch Kolařík";"110023498";"C00";"Střední škola";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"1110"
"600026337";"13644297";"7";"CZ0813";"8108";"Střední škola a Základní škola, Havířov-Šumbark, příspěvková organizace";"Střední škola a Základní škola";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"596 809 111";"596 809 116";"skolni@ssras-havirov.cz";"";"http://www.ssras-havirov.cz";"Mgr. Vojtěch Kolařík";"110008065";"G21";"Školní družina";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"24"
"600026337";"13644297";"7";"CZ0813";"8108";"Střední škola a Základní škola, Havířov-Šumbark, příspěvková organizace";"Střední škola a Základní škola";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"596 809 111";"596 809 116";"skolni@ssras-havirov.cz";"";"http://www.ssras-havirov.cz";"Mgr. Vojtěch Kolařík";"181027852";"G22";"Školní klub";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"15"
"600026337";"13644297";"7";"CZ0813";"8108";"Střední škola a Základní škola, Havířov-Šumbark, příspěvková organizace";"Střední škola a Základní škola";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"596 809 111";"596 809 116";"skolni@ssras-havirov.cz";"";"http://www.ssras-havirov.cz";"Mgr. Vojtěch Kolařík";"110023501";"L11";"Školní jídelna";"Školní";"601";"2";"Šumbark";"73601";"Havířov";"500"
"600026396";"601594";"7";"CZ0814";"8115";"Odborné učiliště a Praktická škola, Nový Jičín, příspěvková organizace";"Odborné učiliště a Praktická škola";"Sokolovská";"487";"45";"Nový Jičín";"74101";"Nový Jičín";"556 707 969";"556 707 623";"oue_nj@applet.cz";"sustalova.i@seznam.cz";"WWW.ouaprs.com";"Mgr. Ilona Šustalová";"108022161";"C00";"Střední škola";"Sokolovská";"487";"45";"Nový Jičín";"74101";"Nový Jičín";"182"
"600026396";"601594";"7";"CZ0814";"8115";"Odborné učiliště a Praktická škola, Nový Jičín, příspěvková organizace";"Odborné učiliště a Praktická škola";"Sokolovská";"487";"45";"Nový Jičín";"74101";"Nový Jičín";"556 707 969";"556 707 623";"oue_nj@applet.cz";"sustalova.i@seznam.cz";"WWW.ouaprs.com";"Mgr. Ilona Šustalová";"110022742";"H22";"Domov mládeže";"Hoblíkova";"497";"14";"Nový Jičín";"74101";"Nový Jičín";"32"
"600026396";"601594";"7";"CZ0814";"8115";"Odborné učiliště a Praktická škola, Nový Jičín, příspěvková organizace";"Odborné učiliště a Praktická škola";"Sokolovská";"487";"45";"Nový Jičín";"74101";"Nový Jičín";"556 707 969";"556 707 623";"oue_nj@applet.cz";"sustalova.i@seznam.cz";"WWW.ouaprs.com";"Mgr. Ilona Šustalová";"103120271";"L11";"Školní jídelna";"Sokolovská";"487";"45";"Nový Jičín";"74101";"Nový Jičín";"200"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"181033216";"A00";"Mateřská škola";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"15"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"108056848";"B00";"Základní škola";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"95"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"601691";"C00";"Střední škola";"Gorazdovo nám.";"64";"1";"Klášterní Hradisko";"77900";"Olomouc";"236"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"172102979";"G21";"Školní družina";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"30"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"181052687";"G22";"Školní klub";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"13"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"110300661";"H21";"Internát";"Tomkova";"411";"42";"Hejčín";"77200";"Olomouc";"115"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"181084201";"H22";"Domov mládeže";"Gorazdovo nám.";"64";"1";"Klášterní Hradisko";"77900";"Olomouc";"36"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"110022530";"K20";"Speciálně pedag. centrum";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"480"
"600026612";"601691";"7";"CZ0712";"7107";"Střední škola, Základní škola a Mateřská škola prof. V. Vejdovského Olomouc - Hejčín";"SŠ, ZŠ a MŠ prof. V. Vejdovského";"Tomkova";"411";"42";"Hejčín";"77900";"Olomouc";"585 385 112";"585 119 034";"red@szmsvejdovskeho.cz";"zastupcetv@szmsvejdovskeho.cz";"http://www.szmsvejdovskeho.cz";"PaedDr. Jaromír Hudek";"172103631";"L11";"Školní jídelna";"Tomkova";"411";"42";"Hejčín";"77200";"Olomouc";"150"
"600026621";"844071";"1";"CZ0712";"7107";"Střední škola, základní škola a mateřská škola pro sluchově postižené, Olomouc, Kosmonautů 4";"SŠ, ZŠ a MŠ pro sluchově postižené";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"775 646 475";"není";"martina.michalikova@sluch-ol.cz";"eva.cervinkova@sluch-ol.cz";"www.sluch-ol.cz";"Mgr. Martina Michalíková";"110022602";"A00";"Mateřská škola";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"24"
"600026621";"844071";"1";"CZ0712";"7107";"Střední škola, základní škola a mateřská škola pro sluchově postižené, Olomouc, Kosmonautů 4";"SŠ, ZŠ a MŠ pro sluchově postižené";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"775 646 475";"není";"martina.michalikova@sluch-ol.cz";"eva.cervinkova@sluch-ol.cz";"www.sluch-ol.cz";"Mgr. Martina Michalíková";"844071";"B00";"Základní škola";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"100"
"600026621";"844071";"1";"CZ0712";"7107";"Střední škola, základní škola a mateřská škola pro sluchově postižené, Olomouc, Kosmonautů 4";"SŠ, ZŠ a MŠ pro sluchově postižené";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"775 646 475";"není";"martina.michalikova@sluch-ol.cz";"eva.cervinkova@sluch-ol.cz";"www.sluch-ol.cz";"Mgr. Martina Michalíková";"181000890";"C00";"Střední škola";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"24"
"600026621";"844071";"1";"CZ0712";"7107";"Střední škola, základní škola a mateřská škola pro sluchově postižené, Olomouc, Kosmonautů 4";"SŠ, ZŠ a MŠ pro sluchově postižené";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"775 646 475";"není";"martina.michalikova@sluch-ol.cz";"eva.cervinkova@sluch-ol.cz";"www.sluch-ol.cz";"Mgr. Martina Michalíková";"181047781";"G21";"Školní družina";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"28"
"600026621";"844071";"1";"CZ0712";"7107";"Střední škola, základní škola a mateřská škola pro sluchově postižené, Olomouc, Kosmonautů 4";"SŠ, ZŠ a MŠ pro sluchově postižené";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"775 646 475";"není";"martina.michalikova@sluch-ol.cz";"eva.cervinkova@sluch-ol.cz";"www.sluch-ol.cz";"Mgr. Martina Michalíková";"181047799";"G22";"Školní klub";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"12"
"600026621";"844071";"1";"CZ0712";"7107";"Střední škola, základní škola a mateřská škola pro sluchově postižené, Olomouc, Kosmonautů 4";"SŠ, ZŠ a MŠ pro sluchově postižené";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"775 646 475";"není";"martina.michalikova@sluch-ol.cz";"eva.cervinkova@sluch-ol.cz";"www.sluch-ol.cz";"Mgr. Martina Michalíková";"110022611";"H21";"Internát";"tř. Kosmonautů";"881";"4";"Hodolany";"77900";"Olomouc";"120"
